iteration,seed,algorithm,final_objective_value,n_iter_opt,x0,x1,x2,x3,x4
183,183,PSO,6.254822786527727e-06,25,0.2062405735607622,0.03243178913341325,-1.1391879215537995e-05,-7.197333289658511e-10,4.609942258340608e-13
184,184,PSO,9.848905051719312e-06,242,1.0036535815780594,0.027091205612296897,-2.706098929216659e-08,-9.720974049671579e-09,2.4684066411688268e-12
185,185,PSO,1.3705287406095839e-05,501,1.0179515612625591,0.027181650041531703,-1.047479993301173e-06,-7.589322237744554e-09,1.2283161227438638e-12
186,186,PSO,2.604290994746631e-05,501,1.145105840131974,0.026339600125741165,1.2250358287518057e-08,-6.8153448028714045e-09,2.753933820241957e-14
187,187,PSO,3.1737357324273704e-05,501,1.1522311422902358,0.02630254364484411,9.031894730938845e-08,-6.677681563109734e-09,-2.785563521413254e-13
188,188,PSO,9.026504364243392e-06,63,0.5288458167479546,0.031078965203778286,-1.0400672142755333e-05,5.273943164581319e-11,-2.715894495352554e-13
189,189,PSO,9.946957118866072e-06,201,1.0974984352787474,0.026169431986938576,2.761444486619533e-06,-1.3150444811737135e-08,3.983284111475434e-12
190,190,PSO,6.637665901562018e-06,22,0.16926971110950173,0.03308576153847559,-1.2964720247635364e-05,-1.0768624385038944e-11,7.874032193085799e-13
191,191,PSO,2.8758123243521455e-05,501,1.2310502283321398,0.026081845701088333,-8.938953208468931e-08,-6.304791737689189e-09,-1.7886927122577773e-13
192,192,PSO,1.937322162110009e-05,501,1.0887336059862809,0.026917010040132257,-1.2237204215742145e-06,-6.345346211667651e-09,3.3815224441214916e-13
193,193,PSO,4.0196741969967094e-05,501,1.3304273738392707,0.02561601558109154,5.822057503337034e-08,-5.023634616876027e-09,-1.2621776055882723e-12
194,194,PSO,9.866005462611366e-06,325,1.0081484262448765,0.02706135043909565,-1.2664801421385943e-08,-9.756399392626467e-09,2.535440445933599e-12
195,195,PSO,8.81977659987678e-06,30,0.5384012895176015,0.030586945639427526,-8.92550450538023e-06,-1.1240157988654187e-09,-1.239313525829572e-13
196,196,PSO,2.513940970039321e-05,501,1.1900301767312815,0.026265409055420092,-1.415812799953159e-07,-6.736925728993856e-09,1.7072964660250696e-13
197,197,PSO,2.2792943144320544e-05,501,0.8838350223178247,0.028530238805572115,-6.005672876066466e-06,-3.2365461887883104e-11,-2.680296968439648e-12
198,198,PSO,5.396400418344717e-06,48,0.6353761883291552,0.030061757692120643,-7.703037747692105e-06,-2.080037908610743e-09,-1.4646675045800723e-14
199,199,PSO,9.19007421354752e-06,38,-0.01796671217025098,0.0338966770504945,-1.37925858102804e-05,1.0752875824614456e-10,7.941977857283514e-13
200,200,PSO,8.593135011082877e-06,60,0.11949286570536177,0.032912461014895325,-1.225179569484331e-05,-2.5098121781733507e-11,1.0595922134882381e-13
201,201,PSO,1.9958856070130604e-05,501,0.8904806752197197,0.02865002070622637,-6.44361803404455e-06,1.922127468948113e-11,-2.395634378258196e-12
202,202,PSO,9.895742291666457e-06,35,-0.08594037360084142,0.034622162850293715,-1.625045188779424e-05,2.685832155687338e-09,1.392040954593538e-14
203,203,PSO,9.930372856030442e-06,351,0.942682039520232,0.027557245776523093,-1.338667657692248e-06,-8.108481702493907e-09,1.7478464877771031e-12
204,204,PSO,9.966929914902049e-06,144,0.4087601199103194,0.02979271024431658,5.030046442315097e-08,-1.8947321441037136e-08,9.76611860260419e-12
205,205,PSO,2.7244602153404076e-05,501,1.162549307096392,0.02626414595408846,-3.84171502365541e-08,-6.586109186781754e-09,-7.062856334213185e-14
206,206,PSO,2.731117543988483e-05,501,1.0526522022420282,0.027558833005921525,-4.179183172852574e-06,-1.5310490973151143e-09,-2.2130549465372315e-12
207,207,PSO,9.57024953598965e-06,49,1.0114478733522625,0.027084771195491936,-1.3127340936505979e-08,-9.851985800047689e-09,2.6159038530585997e-12
208,208,PSO,2.3194114455152887e-05,501,1.1277127006104994,0.026468344255229738,-6.010939995262767e-08,-7.133960547853233e-09,3.207721095052902e-13
209,209,PSO,8.866132765606639e-06,209,0.7622629891039372,0.02907554417520915,-5.611489657600118e-06,-3.2349899276124107e-09,-1.9262570649115357e-13
210,210,PSO,3.608471247026534e-05,501,1.1519505033123913,0.02711658068084596,-3.854907655464382e-06,-1.355073947793597e-09,-2.388068433242462e-12
211,211,PSO,9.40820308602575e-06,35,0.046399974068799345,0.03340255098424074,-1.3027284945640548e-05,6.972357229461614e-11,5.039821960148788e-13
212,212,PSO,9.941165697766042e-06,72,-0.013388463583995097,0.03398019505833608,-1.3875089053474025e-05,-2.007472263736649e-10,1.025424103293521e-12
213,213,PSO,2.782451074141876e-05,501,1.1995921332610093,0.026170412751457817,1.3404368147163095e-07,-6.7646603621194e-09,1.5703140189501014e-14
214,214,PSO,2.6122499967113786e-05,501,1.4461903794005015,0.024276109221593623,5.813224566730086e-06,-1.4649384414182406e-08,3.967272269452377e-12
215,215,PSO,1.8160811074671142e-05,501,0.9902100858255091,0.027455145852592743,-2.226024305433031e-06,-5.548824309500644e-09,3.424931298025034e-14
216,216,PSO,9.916411486687311e-05,501,1.6592640052717318,0.023938488695484574,4.265039083720535e-07,1.3845409925588909e-11,-5.521810352038599e-12
217,217,PSO,9.901975521627428e-06,335,0.992803076180676,0.027209069786196263,-2.567820108478e-07,-9.548147232067027e-09,2.407335905371761e-12
218,218,PSO,0.00023901303174026073,501,4.555036262029279,0.00036392465078170983,6.584100259006971e-05,-7.418312294381561e-08,2.3944165388056963e-11
219,219,PSO,4.099165266290092e-05,501,1.2570566319849703,0.0258385960392425,-2.1090178458919511e-07,-4.574040207323424e-09,-1.6410041311196616e-12
220,220,PSO,0.00032590030930858055,501,2.965823122940264,0.01570065004137734,1.4951941677557108e-05,-5.807219190263123e-09,-7.539198502158302e-12
221,221,PSO,2.647035458528793e-05,501,1.2020877213653216,0.026190681743982147,1.0162056791385185e-08,-6.7428805017541196e-09,5.2097695500499136e-14
222,222,PSO,2.3991174658767942e-05,501,0.9249423824490949,0.028309042039220134,-5.628787667161352e-06,-2.638128381719684e-10,-2.656180600381752e-12
223,223,PSO,3.7660904914255398e-06,17,0.2454106556985317,0.032503168297256475,-1.1921612907943209e-05,8.026067319070571e-11,-1.0791580931809885e-14
224,224,PSO,9.76010538057729e-06,42,0.5920807026171584,0.03071350703143739,-9.838338424789662e-06,1.3282166088776558e-11,-5.503435056147573e-13
225,225,PSO,9.677918567064535e-06,433,0.9816386663407077,0.027223708895182646,-8.247341550586377e-08,-9.891554047482692e-09,2.564531014844003e-12
226,226,PSO,9.953289165915965e-06,104,0.05045185622850197,0.03335538217663711,-1.302043111271308e-05,4.594506818862794e-10,1.8060969852358576e-14
227,227,PSO,1.1095991352011872e-05,501,1.0112397447999055,0.027010672647101566,-1.3653478653961758e-08,-9.55728828158249e-09,2.3992073261406428e-12
228,228,PSO,0.00012868563255776552,501,1.8998269506650556,0.022934942744481067,1.2320620324112978e-06,5.305946766336721e-10,-6.055733955172598e-12
229,229,PSO,3.2455894944200466e-05,501,1.2915130320862975,0.02592029401175176,4.7039726809475065e-08,-6.509098895519317e-09,1.15090703357848e-14
230,230,PSO,6.4458605250135e-06,21,0.3157028255463475,0.032019212992055394,-1.1239287801114133e-05,-1.1989451063108025e-10,5.6056845251910667e-14
231,231,PSO,9.208958462884735e-06,33,0.19899574980000054,0.032347418867449206,-1.1025673224556745e-05,-7.583223982152049e-10,5.533172801905901e-14
232,232,PSO,9.204044242045081e-06,484,0.9969658403660764,0.027099739051744256,5.042131042372632e-08,-1.0033816268960855e-08,2.7590005801998562e-12
233,233,PSO,2.381809911901472e-05,501,1.138893341776896,0.026513295528317143,-5.534220786244281e-07,-6.446542728887063e-09,1.2756232600030902e-13
234,234,PSO,0.0002815347933700355,501,4.207108001481093,0.004546101477012509,5.061356070236132e-05,-5.320906085587114e-08,1.4361207763450027e-11
235,235,PSO,9.680744523952229e-06,57,0.6989926885560077,0.029886034150965284,-8.303125348409649e-06,-1.473186348476779e-11,-1.4506674051356694e-12
236,236,PSO,9.542568123669505e-06,309,0.9888943217763376,0.027158945789473022,-3.015550724258435e-08,-1.0254102077116905e-08,2.9704858915289474e-12
237,237,PSO,3.0449357517020958e-05,501,1.2254887431401762,0.026049089388292507,2.3591436826873268e-08,-6.1475345871925214e-09,-4.627011077206676e-13
238,238,PSO,8.860661555907096e-06,48,0.8582211794389301,0.02795953953194354,-1.9284276210063415e-06,-7.979784683418698e-09,1.957023249998681e-12
239,239,PSO,4.785521008141914e-06,32,0.18662662184400777,0.03278598739932384,-1.231538681149801e-05,2.833108288981325e-10,-5.545618678215723e-14
240,240,PSO,4.2113765691900903e-05,501,1.3076602793498322,0.02565769675020443,-3.722814670308162e-08,-4.564259947620393e-09,-1.6954750959641799e-12
241,241,PSO,6.4947040066211e-06,45,0.41806282530219807,0.031601654919051224,-1.1032936201158686e-05,2.2802748287198456e-10,-1.8268166808130734e-13
242,242,PSO,9.372221464583254e-06,492,0.9583940613573139,0.027565866192117594,-1.3922992367504688e-06,-8.350446789723125e-09,2.043564495149421e-12
243,243,PSO,1.0042632333797208e-05,501,1.0706541879905453,0.02670967785275061,1.0272945211697562e-06,-1.140249143062838e-08,3.483239963481123e-12
244,244,PSO,9.980050602921058e-06,376,0.7366865080627101,0.02945938853423162,-7.052912260763091e-06,-1.4174345783113516e-09,-9.323417063135974e-13
245,245,PSO,3.262917626917304e-05,501,1.2344732267747152,0.025868221416425842,3.975966929205658e-07,-6.538822356219747e-09,-2.2625325206821962e-13
246,246,PSO,9.224572870082851e-06,108,0.9872763942680323,0.02716342365146939,-1.1522944681924306e-07,-9.814762210287563e-09,2.6481710126317416e-12
247,247,PSO,9.99455115622819e-06,331,1.0130148970286228,0.027122820477425317,-1.9905477484870947e-07,-9.581248549554901e-09,2.4720986299446623e-12
248,248,PSO,1.282197753442467e-05,501,0.8056539924615518,0.028988290545643097,-6.1965995244824976e-06,-1.5568798156082662e-09,-1.2569761992278517e-12
249,249,PSO,5.415985895479816e-05,501,1.4068378658991783,0.025197610554522507,1.0609751383810686e-08,-3.3760084672326158e-09,-2.579733501690835e-12
250,250,PSO,2.418661237454185e-05,501,1.116057059836642,0.02655658199429803,-4.7449366240900733e-07,-6.485227828413634e-09,1.505663669355663e-14
251,251,PSO,9.076818404659515e-06,142,1.0016878029990186,0.02710827305359332,-1.4811089364320633e-08,-9.955644877310093e-09,2.7124983661083455e-12
252,252,PSO,0.0003183210958670542,501,3.0681334507735283,0.014907679310791835,1.6999327693797622e-05,-9.249507106115333e-09,-5.371304479985014e-12
253,253,PSO,9.250488737460848e-06,301,0.9905322294265423,0.027154304773608712,-1.0168010244668516e-07,-9.95310526734666e-09,2.7471081656373185e-12
254,254,PSO,9.872295483164197e-06,257,0.9297637428402484,0.027848731848133624,-2.4044825449485984e-06,-6.911013315755968e-09,1.385356116687848e-12
255,255,PSO,2.802798420229607e-05,501,1.1768084074664993,0.026283043720729805,-2.202247219450795e-07,-6.223347358015064e-09,-3.3685736397651813e-13
256,256,PSO,8.075431236725604e-06,35,0.1649393917053015,0.03264062706474519,-1.1905555794534332e-05,-3.860523645480017e-11,1.1266397606778192e-14
257,257,PSO,9.880911465216272e-06,274,1.0242151311025551,0.027067944988798925,-3.144321655072845e-08,-1.0024561823661908e-08,2.809735161912156e-12
258,258,PSO,1.570472747435534e-05,501,1.0333331435894124,0.027343764543179338,-1.9833135464348887e-06,-6.277803007467445e-09,6.861502457243872e-13
259,259,PSO,9.570364819076468e-06,58,0.09715196743166922,0.03309791340487539,-1.2467269589262472e-05,1.2971534167211623e-10,1.29693510386484e-14
260,260,PSO,2.8864331575904442e-05,501,1.1928178200764434,0.02604730969453559,5.261337155367266e-07,-7.018274701339954e-09,-3.878304678536611e-14
261,261,PSO,0.00016624597976699226,501,3.340902424520174,0.01043147812468967,3.761891131659773e-05,-4.242949359950625e-08,1.1703836611428331e-11
262,262,PSO,1.5791312662291218e-05,501,1.0334539481210587,0.027347224423805553,-1.9933956558455547e-06,-6.416582577226496e-09,8.308460828103577e-13
263,263,PSO,1.3779582036733154e-05,501,0.8139541035396523,0.02870557088497304,-4.910087270028509e-06,-3.22551775289373e-09,-6.560371915095832e-13
264,264,PSO,2.8640088939303252e-05,501,1.2469183704547995,0.026061341613971032,-1.7654173734709377e-08,-6.584472248179586e-09,4.521563698559593e-14
265,265,PSO,2.6719397090400888e-05,501,1.1626184919297087,0.026287811822136783,1.0304684022452968e-08,-6.709597313827308e-09,-6.526821725842223e-14
266,266,PSO,9.997898628026052e-06,411,1.025980351750452,0.02701033182788958,9.375638996603907e-08,-9.988970352741262e-09,2.7361444206573747e-12
267,267,PSO,1.1450652017976391e-05,501,1.0199395843713108,0.027037880157404177,-1.5623724992863502e-07,-9.181225291205578e-09,2.0816679841127653e-12
268,268,PSO,7.592900686215647e-05,501,1.5594762723037923,0.024566602004809222,2.5349046688301996e-08,-1.548849391484617e-09,-4.043060308076889e-12
269,269,PSO,3.4489190721787e-05,501,1.125979562334842,0.027236194635416346,-4.228830391232246e-06,-4.802466383534747e-10,-2.9278535261002046e-12
270,270,PSO,9.65913811810773e-06,44,0.16464279685269287,0.03272740142266373,-1.1897246308742114e-05,-2.593620375807521e-11,-5.112477500613038e-14
271,271,PSO,9.833777750618224e-06,150,1.020324250245962,0.02706542414730659,-2.0977267687354355e-08,-1.001690190500699e-08,2.795080871823683e-12
272,272,PSO,9.5873815463998e-06,397,1.0022152180722872,0.02717938935818778,-1.6601417884302884e-07,-9.81301308602504e-09,2.616513486788071e-12
273,273,PSO,4.771047232573337e-06,45,0.35550357056940557,0.03182625436547217,-1.1099530482735601e-05,-1.0268260155905706e-10,-8.947203453058e-14
274,274,PSO,1.90344042753144e-05,501,0.9710988483529259,0.028019427076096465,-4.5605934655803085e-06,-2.6850577013875817e-09,-9.52349096038683e-13
275,275,PSO,1.8721190352372363e-05,501,1.1518593571003402,0.026510156428534614,4.420290119955627e-08,-8.386823624708751e-09,1.4971962167800467e-12
276,276,PSO,2.586385832406561e-05,501,1.1618865521928203,0.026329457886416118,-7.326059247524117e-08,-6.685604983265113e-09,-1.570541776331187e-14
277,277,PSO,9.214894568671374e-06,31,0.042664476409597814,0.03344926762868112,-1.3153181917084706e-05,4.1885843719623664e-10,1.1837103244101262e-13
278,278,PSO,2.156311268218847e-05,501,0.8558100879210003,0.02871943003171089,-6.347399461446188e-06,1.3668946618876738e-10,-2.677673432643189e-12
279,279,PSO,5.1905133099427125e-06,31,0.30974241761328697,0.03225534457559763,-1.1669370825994728e-05,1.0259734234260582e-11,4.4108582318161125e-14
280,280,PSO,9.826921946408111e-06,266,0.8160042389613932,0.028815382004416627,-5.236215079652815e-06,-3.521688880510733e-09,-5.676584222595718e-14
281,281,PSO,1.1996513089540615e-05,501,0.8547536483459579,0.028571156512748202,-4.937809944336959e-06,-3.317641003176299e-09,-3.746338105047559e-13
282,282,PSO,4.1841698424288125e-05,501,1.1049762637012936,0.02632774823554539,8.058236911037108e-08,-5.921412861816835e-09,-9.971282003026986e-13
283,283,PSO,9.487532721505942e-06,203,0.7835185856756912,0.02902870774198737,-5.682712438738087e-06,-3.0724026249237355e-09,-2.6245556684461116e-13
284,284,PSO,9.912689015553863e-06,182,1.0030411376630959,0.027237709723428646,-5.884126141995889e-07,-9.298516330724455e-09,2.50139525768183e-12
285,285,PSO,2.986202051839569e-05,501,1.2425232038263803,0.026050243137398923,-1.022729957445274e-07,-6.144980596202121e-09,-3.06657608001318e-13
286,286,PSO,9.895904688765709e-06,151,1.0063678444756534,0.02701314194968281,2.5932477673059083e-07,-1.002844721181565e-08,2.5752159285079107e-12
287,287,PSO,8.977840824255655e-06,25,0.280828603875163,0.03191600623238841,-1.056046436497425e-05,-8.17932386739975e-10,-1.3254982525487922e-14
288,288,PSO,1.219092396359259e-05,501,0.7506582290979555,0.02945384239791587,-7.557535447847499e-06,-8.099201686388834e-11,-1.7552408691805721e-12
289,289,PSO,9.471623631779326e-06,304,1.0159812917969084,0.027093894496749704,1.4911946385517726e-08,-1.0288201231712057e-08,3.076422789195788e-12
290,290,PSO,6.553303170336294e-06,127,0.19090892517201014,0.03275235723752804,-1.2254279446989208e-05,1.683599739284525e-10,-3.639586486604302e-14
291,291,PSO,9.9897774695528e-06,358,0.9656202956225459,0.027430036472301095,-1.080494623657139e-06,-8.538904399926003e-09,2.1034061367652136e-12
292,292,PSO,4.684130980550222e-06,63,0.22743670577016875,0.03247137619267607,-1.1747230940471088e-05,-5.493765836315732e-11,-5.4602383088205954e-14
293,293,PSO,2.3062212703766293e-05,501,1.102078417901016,0.026644059875476474,-6.616765282777934e-07,-6.524065815858552e-09,1.8676603220570552e-13
294,294,PSO,2.4846223672286404e-05,501,1.0630694024820617,0.027455853107252248,-3.7423054136015355e-06,-2.4683486232507016e-09,-1.5473188630561385e-12
295,295,PSO,2.626398642478551e-05,501,1.183632930858266,0.026220206853815955,1.8338414627133938e-08,-6.710444480021335e-09,2.6102488217724856e-14
296,296,PSO,9.696818823681299e-06,395,1.0046143247102766,0.027088418420684865,2.3655777166599306e-08,-9.87229513786925e-09,2.566044955315621e-12
297,297,PSO,9.312573222149992e-06,84,0.07388288647867934,0.032903079401057855,-1.0001020242361799e-05,-5.65101757526102e-09,3.695506007751203e-12
298,298,PSO,9.22598431858603e-06,254,0.9776529462927195,0.027324614715111918,-6.777897843391146e-07,-9.112285361651822e-09,2.323643229327014e-12
299,299,PSO,9.504844318217996e-06,31,-0.04020569568901136,0.03397466265966281,-1.3363461013606e-05,-1.4919531416455707e-09,1.9432608245182037e-12
0,0,DE,2.253605707915651e-05,501,1.110252212676257,0.026098261703205092,1.9378234487851714e-06,-1.0903285604866696e-08,2.6305429930960953e-12
1,1,DE,8.664164770123198e-06,262,0.4672292271235278,0.031137579239553195,-1.023205883723549e-05,-2.0194161220784394e-11,-4.1134633374718916e-13
2,2,DE,5.957872034504727e-05,501,1.2799735390123277,0.025792093685306387,-9.744982664659134e-07,-1.9763454035654937e-09,-3.5254319545964934e-12
3,3,DE,2.489459520496587e-05,501,1.2082378939938725,0.026219223788061116,3.507701983187107e-08,-7.599756418846508e-09,9.89882877263962e-13
4,4,DE,1.4855515507918343e-05,501,0.5888132910967218,0.030880706866574355,-1.026025329048692e-05,-1.663158937474685e-11,-1.8751253332591594e-13
5,5,DE,4.9012190389142065e-06,215,0.37772460115105405,0.031823127276636026,-1.085573850734467e-05,-1.1118044071405731e-09,7.893058388473454e-13
6,6,DE,5.831268502584337e-06,150,0.5045003172286432,0.03072713072559549,-8.398852956904817e-06,-2.020982266117891e-09,-2.299496727023203e-14
7,7,DE,8.682037848489758e-06,467,0.4526547212811186,0.031273188295977895,-9.202411418606171e-06,-3.333592451067339e-09,1.7427107622777166e-12
8,8,DE,1.2267839522971992e-05,501,0.7487330176681823,0.02916923884868896,-6.17406208074073e-06,-2.142991781251487e-09,-8.555449800411814e-13
9,9,DE,9.677367795221405e-06,206,0.4774789514383991,0.031408211581601,-1.0659160950977952e-05,-3.0444716990184233e-10,-4.114572608885e-14
10,10,DE,9.79198526862753e-06,193,0.379397104220482,0.03205451105300974,-1.1612765104276667e-05,3.6016381103423284e-11,3.886052334690181e-14
11,11,DE,8.591912255808196e-06,185,0.05430813809564262,0.033515061039901296,-1.3184649541483218e-05,1.4317430969144377e-11,5.504913342274098e-13
12,12,DE,8.803673275584151e-06,330,0.8054772720301847,0.02868304573916233,-4.158060525535687e-06,-5.7110858767838716e-09,1.185878090239969e-12
13,13,DE,4.668867407561848e-06,192,0.2897049781330215,0.03240180164627344,-1.188149302008403e-05,-4.295865093674798e-10,5.615799276191913e-13
14,14,DE,8.997888051136698e-06,315,0.20790752659529838,0.032640700333208046,-1.2240676814627609e-05,1.3278224893361736e-11,2.3305358037825336e-13
15,15,DE,7.335117279820126e-06,118,0.23095104899360108,0.032591864061054805,-1.1976287669991059e-05,2.1918864405518885e-11,-5.0214894938987513e-14
16,16,DE,8.08208108350935e-06,241,0.2182461211659992,0.03309042699795092,-1.3645698261902897e-05,1.1369569900855886e-09,2.1529741684058982e-13
17,17,DE,9.736653591745853e-06,190,0.03087235932371839,0.03358644161412916,-1.2728787102463238e-05,-1.4513763966335237e-09,1.5436370902807175e-12
18,18,DE,8.363026077574922e-06,158,0.15341301959969858,0.03276903158393156,-1.216300818476193e-05,9.096439862100667e-11,-1.3127567249373873e-14
19,19,DE,8.582452132002998e-06,385,-0.0725871548635729,0.03439270551242912,-1.546559224615239e-05,2.1281357576647676e-09,2.373408639597333e-14
20,20,DE,9.870817480700427e-06,368,0.6035303247454527,0.03045208429308415,-8.973797151884138e-06,5.833031422693694e-11,-1.3456176670998388e-12
21,21,DE,0.0001836228438527786,501,2.0273477582055146,0.022851760432311127,7.297719791713716e-07,-7.79583939933683e-10,-4.011570857173004e-12
22,22,DE,1.2074547503690117e-05,501,0.7962786144958578,0.02898904891865892,-5.972998346927811e-06,-2.2435015059884415e-09,-8.072205834646117e-13
23,23,DE,6.996304887826215e-06,86,0.23653529770202858,0.03256869827177088,-1.2479021365945532e-05,6.879173087530306e-10,-1.358425642826677e-13
24,24,DE,6.744079731905501e-05,501,4.001299539997205,0.0015700614449879807,7.374039864824292e-05,-9.74744508490954e-08,3.924782450087494e-11
25,25,DE,9.63545988444068e-06,311,0.5564195520102797,0.030707411311764105,-9.577501030870631e-06,-2.3162977240007024e-11,-6.580090213353498e-13
26,26,DE,7.806599239183588e-06,481,0.13374912554638024,0.03284190145036603,-1.2237023855909539e-05,1.2391359891012197e-10,2.2689562012262555e-14
27,27,DE,5.335899372400077e-06,191,0.20480663034893865,0.03297305099975955,-1.3409553068189912e-05,1.2632011927088797e-09,-1.0945681559279448e-13
28,28,DE,8.413260387668245e-06,453,0.6915357120535193,0.029186653617553817,-4.9439343606844114e-06,-4.687965990425032e-09,5.477732843184261e-13
29,29,DE,9.378649631161365e-06,191,0.0883520482023949,0.03361645168100932,-1.3845349235860908e-05,8.63866224933483e-11,9.976414253249735e-13
30,30,DE,1.0096777602175107e-05,501,0.298672470304164,0.0322392864065409,-1.139450760658272e-05,-4.6260445129702465e-11,-2.777736689187276e-13
31,31,DE,9.999705531809989e-06,319,-0.025210597466529757,0.03396351764587085,-1.419752087762223e-05,1.0698826610563587e-09,8.329089022177275e-14
32,32,DE,9.834550558278042e-06,317,0.5509405257984991,0.030431901803761045,-8.718482045799965e-06,-3.721688837798883e-10,-1.119514546656061e-12
33,33,DE,8.228306633923187e-06,248,0.25732650043506744,0.032309253680965606,-1.1829885717629061e-05,-2.8545380566553485e-11,2.365644356130731e-13
34,34,DE,8.715322156923956e-06,101,0.4247762649277689,0.03129477986001297,-1.0089109080273615e-05,1.7627681073726943e-10,-1.0766353333969253e-12
35,35,DE,9.679200617562935e-06,342,0.6786825943487902,0.029879998834912713,-8.222098607344516e-06,4.405716806790833e-11,-1.5833644433246664e-12
36,36,DE,1.637997370655956e-05,501,0.09325514096094026,0.03277906715587191,-9.739276044817124e-06,-5.4200077778279885e-09,3.1305365461428166e-12
37,37,DE,1.3128539647135154e-05,501,0.9084767573558165,0.028277680660213734,-4.351992597237125e-06,-4.010309925391518e-09,1.5771952749567558e-14
38,38,DE,9.471430086724248e-06,128,0.11798858123662363,0.03323371853652632,-1.3490304181849649e-05,1.2881050018419466e-09,-8.574979077798467e-14
39,39,DE,6.480416744624035e-06,285,0.12963101040461036,0.033392584322902305,-1.3539851783861018e-05,1.2627884820466732e-11,1.029367663641162e-12
40,40,DE,1.7529174292167475e-05,501,1.0339711625425771,0.026821162818799052,-8.161318876641838e-08,-8.431718817868504e-09,1.465626275019725e-12
41,41,DE,5.169806005371764e-05,501,0.9739045662974971,0.027122253067033055,-2.487199261924953e-07,-7.171140634715541e-09,-1.1718506975890676e-13
42,42,DE,1.3584803638885518e-05,501,0.7635604195255931,0.029198941242111462,-6.567749022100568e-06,-1.1011387354326961e-09,-1.5163853599425574e-12
43,43,DE,4.04817009727974e-05,501,1.3712688950046226,0.025585076736300828,3.238856454640613e-07,-6.4166154615117745e-09,-7.241055559987764e-14
44,44,DE,3.102689882406175e-05,501,0.9409444391798496,0.02809843855414097,-5.314486651043532e-06,-2.2931253456441445e-10,-2.896465624925492e-12
45,45,DE,9.123560786511988e-06,155,0.6656369296791543,0.030066532569977805,-8.49388838686568e-06,-5.849774831782251e-10,-7.634617923660808e-13
46,46,DE,6.289253776170832e-06,124,0.6157423057144548,0.030340690338779557,-8.483361171274305e-06,-1.389334917166322e-09,-1.6138924087584429e-13
47,47,DE,1.1045802010370823e-05,501,0.4007974296574173,0.029629173178595182,4.448688318478609e-07,-1.88310337917858e-08,9.386120745500919e-12
48,48,DE,9.693029523958397e-06,279,0.7637179348575138,0.029197297795525705,-5.701743939029925e-06,-4.2464785622875355e-09,8.369370370628377e-13
49,49,DE,3.932354146224787e-06,114,0.4265284456092504,0.03131400858128593,-1.0004331912369196e-05,-8.007067747481041e-10,3.55645076675388e-14
50,50,DE,6.013852962176621e-06,64,0.2829996128118439,0.03219538612945226,-1.1675822544185934e-05,4.087384913521067e-11,1.8014055928595446e-13
51,51,DE,9.6901500628264e-06,263,-0.07541594607293475,0.034500762906883996,-1.605681796971255e-05,2.766138423351652e-09,-9.153105076920632e-14
52,52,DE,3.313240256493798e-05,501,0.6670731567470022,0.030699947119798614,-1.0441316302887535e-05,1.4549844365070789e-10,-1.2485320988533737e-14
53,53,DE,9.54091953932538e-06,198,0.08726230505496989,0.03342521315612303,-1.336175833128729e-05,5.995802115546009e-10,7.61561111959506e-14
54,54,DE,2.7550973824570566e-05,501,1.1557842675132919,0.026369293094441474,-1.1681813376252115e-08,-6.854254866444657e-09,-2.0222399720678368e-14
55,55,DE,8.43769590522928e-06,109,0.12657533885871206,0.03301989211468314,-1.2454735225423738e-05,2.6820489166934953e-11,2.556682186074806e-13
56,56,DE,4.174987058385286e-05,501,1.106972155500907,0.026379491670361303,4.9460659047994636e-08,-6.6208083222571285e-09,-5.634027043754507e-14
57,57,DE,8.832400277307938e-06,271,0.4608755686375342,0.031103412897490388,-9.287710211955738e-06,-1.905906601057122e-09,6.947859798911102e-13
58,58,DE,1.7237167235217012e-05,501,1.0994845548132155,0.026446609770264192,7.327474288245372e-07,-9.22962129830276e-09,1.7540187904373599e-12
59,59,DE,8.470264913330657e-06,235,0.19635448628468247,0.03270831462597754,-1.2137345632754853e-05,4.2112053726992804e-10,-3.05355778224254e-13
60,60,DE,6.7955256425889505e-06,218,0.42922077373654666,0.03164958671896814,-1.1157472852573594e-05,1.7804731295378112e-10,-7.290692354263479e-14
61,61,DE,2.930480012754952e-06,348,0.3118902435259519,0.03201940776686663,-1.1235399622794227e-05,-1.7818589524991256e-10,-1.1375852976293963e-14
62,62,DE,9.934999132842242e-06,327,0.5546428998571988,0.030569030066130935,-8.453917155762917e-06,-1.403347170042241e-09,-5.231057820809475e-13
63,63,DE,7.222245903532061e-06,148,0.5392034665478759,0.03080621742647589,-8.717584948475414e-06,-2.6911725844396775e-09,9.646326108638557e-13
64,64,DE,7.913202931253694e-06,299,0.5106652624022625,0.03112610709921272,-1.0417047825402593e-05,4.909903154619845e-11,-2.887293871189628e-13
65,65,DE,6.288115957751249e-06,98,0.5914523376975335,0.030448072410086336,-8.842066369843897e-06,-7.639672162068352e-10,-4.993689276779596e-13
66,66,DE,6.607099464673902e-06,150,0.3102151210989313,0.031909326992126286,-1.0808439660266067e-05,1.289817944168782e-11,-6.26879038842557e-13
67,67,DE,1.1839916354570864e-05,501,0.7539291332040127,0.02868301548316861,-3.436794435815982e-06,-7.638101559346372e-09,2.597986211030558e-12
68,68,DE,9.549071703412487e-06,464,0.7229234673204864,0.028275466872368853,-1.4529486100982402e-07,-1.2369680003319598e-08,4.329133348473807e-12
