iteration,seed,algorithm,final_objective_value,n_iter_opt,x0,x1
131,131,GA,0.0014731382292882693,501,0.961635237144211,0.9248556077490365
132,132,GA,0.0032774841813464606,501,0.9428166254476941,0.8886284920025873
133,133,GA,8.32607985627554e-05,501,1.009000317799693,1.0182318104933918
134,134,GA,2.197068114131822e-05,501,0.995312759736646,0.9906496341173713
135,135,GA,0.0010915233520884162,501,0.9669617902339086,0.9350157932660883
136,136,GA,0.0042433452491039,501,0.9348668195351911,0.8738752701366351
137,137,GA,1.423739824709024e-05,501,1.0037694862105186,1.007536337470423
138,138,GA,0.0014390814908063758,501,0.9620648318289048,0.9255620274928663
139,139,GA,0.002612838275188225,501,0.9488859132778051,0.9004278830690985
140,140,GA,0.0003591712287782329,501,0.9810724288145738,0.9624072837676548
141,141,GA,0.002313282245586834,501,0.9519034845440792,0.9061116145272705
142,142,GA,0.0002481568428364442,501,0.9842470097202949,0.9687433597140431
143,143,GA,0.0009878164440219957,501,0.9685704547068742,0.9381298512947149
144,144,GA,1.214973105383129e-06,501,1.0010983805575953,1.0022072051175321
145,145,GA,2.33910047878671e-05,501,1.0048076699530897,1.0096911142469545
146,146,GA,0.007774669274281195,501,0.9118259271017441,0.8314311503891322
147,147,GA,0.00021675538294811368,501,1.0146981324138848,1.0296971696179935
148,148,GA,0.00019978830821385933,501,0.9858835173887089,0.9718946700025788
149,149,GA,0.004466042577936297,501,0.9332000754069939,0.8706671205976291
150,150,GA,0.0010611888591254496,501,1.0325529106249358,1.0662878598366443
151,151,GA,2.2015541739007043e-05,501,0.9953079321726652,0.9906372376410546
152,152,GA,0.0017360070761150608,501,0.9583350403406522,0.918386501475766
153,153,GA,9.411960440155021e-05,501,0.9903072717964797,0.980749799276345
154,154,GA,0.006282498171858073,501,0.9207524637424244,0.8476325816539575
155,155,GA,1.9762407525086734e-05,501,1.0044433006118298,1.0088923844885471
156,156,GA,0.00017265276086284435,501,0.9868606534448999,0.9738837841970246
157,157,GA,1.0659783801405965e-05,501,1.0032649324225111,1.0065404967286498
158,158,GA,0.004077193066844147,501,0.9361529157000194,0.8762960903191427
159,159,GA,0.0012117404361089866,501,0.965193003644243,0.9315513346301926
160,160,GA,0.0034519271965445146,501,1.0587531035923234,1.120958519258895
161,161,GA,4.007048754658882e-05,501,0.993677033977063,0.9874241457303505
162,162,GA,3.425240245044903e-07,501,0.999414794508012,0.9988291662583118
163,163,GA,7.906492214208647e-05,501,0.9911192727882249,0.9822729599584844
164,164,GA,0.002522789356649869,501,0.9497871139168783,0.9019749206479483
165,165,GA,0.006204735874300444,501,1.0787459542369704,1.1638880404835774
166,166,GA,7.577546563951142e-05,501,0.9912953409856331,0.9826598371070473
167,167,GA,0.00017011287881388463,501,1.0130400121190186,1.0262767049884851
168,168,GA,0.0002589094127769625,501,0.9839368568786158,0.9680376720794859
169,169,GA,0.002402529997958165,501,1.049006011836383,1.1003166179282613
170,170,GA,0.0011999100831651443,501,0.9654071601143485,0.9318308317592549
171,171,GA,0.0043734269599338075,501,0.9339589800226974,0.8719328126581762
172,172,GA,0.0011451005945508261,501,1.0338393348559867,1.0688241027895553
173,173,GA,0.00367645983747897,501,0.9393667832754746,0.8824369474309416
174,174,GA,0.002869365170098594,501,0.9464626468042653,0.8956149920040689
175,175,GA,0.00041086757860841333,501,1.0202662128937139,1.0409046492564538
176,176,GA,0.002897563940125065,501,0.9461710532623576,0.8952304787635944
177,177,GA,0.0007078054244795936,501,1.0265976170364428,1.0539636748833108
178,178,GA,0.00021877740689281265,501,1.0147715410903058,1.0298373713887734
179,179,GA,0.0017042961076522338,501,0.9587479586305943,0.9190374860570586
180,180,GA,0.00048683268501625545,501,1.0220497217154345,1.0446657870919702
181,181,GA,0.0010071317571784294,501,1.0316977515745058,1.064245838742321
182,182,GA,4.6871736098336086e-05,501,0.993155508430884,0.9863421568394698
183,183,GA,0.002162017041600125,501,0.9535071707179876,0.9092417931883942
184,184,GA,0.00026517332468834474,501,1.0162644754323813,1.0328734942500628
185,185,GA,0.00014023329846687215,501,0.9881760720664498,0.9764265256560013
186,186,GA,0.0008609247850329243,501,0.9706618723937138,0.9421398550966272
187,187,GA,0.000462031655882412,501,0.9785052109683352,0.957464897814945
188,188,GA,8.22855851272343e-07,501,1.0009071138604393,1.0018151049337034
189,189,GA,0.00012280757138753096,501,1.0110808419702886,1.0222694647942632
190,190,GA,0.0011600422675238223,501,0.9659419675943344,0.9330743308071224
191,191,GA,4.672736379599638e-06,501,1.002161631812351,1.0043270181949244
192,192,GA,0.0004599786273973406,501,0.9785755928455544,0.9575115295995421
193,193,GA,0.0015737110993639424,501,1.0396632610112837,1.0809729646605075
194,194,GA,0.00038876410505406646,501,1.0196963339180147,1.0398710863434577
195,195,GA,0.008635908589107752,501,0.9070704609262773,0.8227864940644868
196,196,GA,0.00019963388175356828,501,0.9859003395190009,0.9719081856482215
197,197,GA,2.705254928897154e-06,501,0.9983552340808212,0.9967131736390787
198,198,GA,0.00019933748195053705,501,1.014115930460625,1.0284590469571877
199,199,GA,0.0006378950309036917,501,1.0252266007888564,1.0512126131867003
200,200,GA,0.001006065171824179,501,0.9683211493104793,0.9374872420603704
201,201,GA,2.8735962112086393e-06,501,1.001593598497514,1.0031319403540986
202,202,GA,0.001312517184975827,501,0.9637873057665193,0.9287783621451228
203,203,GA,0.0006405407827176858,501,1.0252714356078656,1.051043845869131
204,204,GA,0.0011385105311165883,501,1.0337018747183462,1.0687037051146542
205,205,GA,4.9924370616364494e-05,501,0.9929342830988375,0.9859188815643911
206,206,GA,0.0005038052862261125,501,1.0224453527512314,1.0453838100693942
207,207,GA,0.00033203507166110847,501,0.9817859729569001,0.963850377792619
208,208,GA,0.0054108246891013175,501,0.9264507926841326,0.8584267774580149
209,209,GA,0.002759675088403817,501,1.0525288351973072,1.1078799220285964
210,210,GA,3.6478187097055086e-07,501,0.9994055110899792,0.9988007150122202
211,211,GA,8.718874926629466e-05,501,1.0093264789988128,1.0187852775898887
212,212,GA,0.002677759318131788,501,0.9482529293763402,0.899183622258347
213,213,GA,0.00032421106007984955,501,0.9820279550814972,0.9642686021804682
214,214,GA,0.00011481153555819093,501,0.9893162373318946,0.9786648402628567
215,215,GA,0.0015019935988003857,501,0.9612446587007175,0.9239782097007019
216,216,GA,1.095696502513503e-06,501,1.0010449178962133,1.002084728377584
217,217,GA,0.0010066539689608655,501,0.96831396252517,0.9374691725911191
218,218,GA,0.0011113525002189935,501,0.9667201252536592,0.9343528021836146
219,219,GA,0.00029970725118343963,501,0.982691184610047,0.9656484738668896
220,220,GA,0.0006676966823668816,501,0.9741882589197697,0.9489223186107505
221,221,GA,0.00036593951824657187,501,0.9809290126250775,0.9620721631482714
222,222,GA,0.0008603241531190988,501,0.9706687224068093,0.9421995232821627
223,223,GA,0.0011897887945256243,501,1.0344363705212656,1.0702567253236661
224,224,GA,0.00015789717271653988,501,0.9874345241016877,0.9750192010641586
225,225,GA,6.737055854844134e-05,501,0.9917920515612756,0.9836502862083133
226,226,GA,0.001515774886301729,501,0.961067440273457,0.9236331092061405
227,227,GA,0.0008492580869112876,501,1.0291420329915497,1.0591333065441202
228,228,GA,0.00035270349145827333,501,0.9812238400973907,0.9627603106222109
229,229,GA,6.417046862550532e-05,501,0.9919893668110102,0.9840414054103669
230,230,GA,8.16636641013171e-07,501,0.9990993970016802,0.9982070555122166
231,231,GA,0.00326336795162524,501,1.0571220294361927,1.1175734459886821
232,232,GA,0.0011182198482417472,501,0.9666247522434043,0.9341557415885258
233,233,GA,0.0001726644556023564,501,1.013138738455754,1.0264306078746885
234,234,GA,0.002940633670116686,501,0.9457813750863723,0.8944036986405971
235,235,GA,0.0007539500813614227,501,0.9738433185471703,0.947535476230715
236,236,GA,0.0015490103828276125,501,1.0393177684826624,1.0803581571396037
237,237,GA,0.00011489374454505832,501,0.9892947832174969,0.9786501238431325
238,238,GA,0.0005144404878450501,501,0.9773204267283337,0.9551273877275416
239,239,GA,0.00010225589144102949,501,1.010111109970873,1.0203390649615784
240,240,GA,0.002074318117312367,501,1.0454661354699843,1.0932668098731098
241,241,GA,0.0009087209132298652,501,1.0301449409165575,1.0611927253134086
242,242,GA,8.649241711200954e-06,501,0.9970670326069573,0.9941210009515681
243,243,GA,0.0007250458232244339,501,1.0269181602964128,1.054493197572101
244,244,GA,9.005271729797281e-05,501,0.9905125667331254,0.9810948157380701
245,245,GA,0.0007960557622199306,501,1.0281328643425016,1.0572716093636718
246,246,GA,0.0012640747320886094,501,0.9644513020970342,0.9301059146553852
247,247,GA,0.0003596168782978785,501,0.9810364400976914,0.9624341524850066
248,248,GA,0.0006006905677686055,501,1.0245023326556064,1.0496621489832503
249,249,GA,6.287355614613314e-06,501,0.9974947740748289,0.9949852419257352
250,250,GA,0.0007723380525066652,501,0.9722433495589059,0.9453952035248587
251,251,GA,2.0197499981546913e-06,501,1.0014206081982702,1.0028472623588005
252,252,GA,3.603543331641271e-06,501,0.9981040623017908,0.9962022515668734
253,253,GA,0.005025507235747503,501,0.9291393421099221,0.8630931708561832
254,254,GA,0.0007326593635166652,501,0.9730181600235713,0.9469797387840075
255,255,GA,0.0006974297133210202,501,1.0263860668835711,1.0535781393355679
256,256,GA,0.00014840193358397165,501,0.9878332956092927,0.9757535267188592
257,257,GA,0.0005052802978007904,501,0.977547923005714,0.9554911053614404
258,258,GA,0.0008303263854261271,501,0.9711892749449107,0.9431567900851151
259,259,GA,0.0011703436745441674,501,1.034171679900116,1.0696735432707272
260,260,GA,0.00023084948057911666,501,0.9848249600396751,0.9698048598451255
261,261,GA,0.00121709381723983,501,0.9651160852512016,0.9314036367558447
262,262,GA,0.0021673687343721207,501,0.953445107856469,0.9090679428209093
263,263,GA,0.002968502230543195,501,1.054463237402265,1.1120429855363756
264,264,GA,3.303754233782935e-05,501,1.0057447322697666,1.011541332724504
265,265,GA,0.003185753879470126,501,0.9435607416036084,0.8902465414176812
266,266,GA,5.921207261589341e-06,501,0.9975666469143728,0.9951392299550769
267,267,GA,8.086694589034755e-06,501,1.002843711410997,1.0056955094386952
268,268,GA,0.0027488244820194556,501,1.0524280542929931,1.107569651950165
269,269,GA,0.0005928712324422954,501,1.0243482862605104,1.0493073527516876
270,270,GA,3.0839700494840465e-05,501,1.0055529967248182,1.011143096493597
271,271,GA,0.008415644785428856,501,0.9082782285660644,0.8248031649639483
272,272,GA,0.0036651540026085374,501,0.9394837618182288,0.88245830596551
273,273,GA,0.00023520886016644544,501,0.9846698306728172,0.9695305428453834
274,274,GA,0.003997820267552725,501,0.9367767361963913,0.8774707046468749
275,275,GA,0.0015456357644559441,501,1.0393145639109824,1.0801718836165926
276,276,GA,9.172644013527522e-06,501,0.9969723205552403,0.9939461913967907
277,277,GA,7.563568036553994e-06,501,1.0027501941304593,1.0055080048702842
278,278,GA,2.8204432687801095e-05,501,1.005304233164984,1.0106629722678202
279,279,GA,9.515277195391167e-05,501,1.0097461251880193,1.0196279578151937
280,280,GA,0.00015699752380146138,501,0.9874985390886801,0.975069043952506
281,281,GA,7.358111215936458e-09,163,1.000007305360948,1.0000231575541412
282,282,GA,0.0016584006266163996,501,0.9592765348253225,0.9202111418882266
283,283,GA,0.0023632079159666324,501,1.0486126988894455,1.0996001778886055
284,284,GA,0.006431656704857872,501,0.9199981998566943,0.8458366102566287
285,285,GA,2.1519290691912977e-08,501,0.9999668335512895,0.9999193785988987
286,286,GA,0.0003649756479194789,501,0.9809252657370724,0.9621080679439404
287,287,GA,0.0008911874241960788,501,0.9701588738275126,0.9411248970229881
288,288,GA,0.000169554208994472,501,1.0130155372583687,1.0261617490392188
289,289,GA,0.0005166628552381894,501,0.9772712893944406,0.9550853588431208
290,290,GA,0.0004361520336796663,501,0.9791194031282492,0.9586357277164768
291,291,GA,0.0012369445457513883,501,1.035170182905659,1.071582580274424
292,292,GA,0.001594554919686499,501,1.0398453926693105,1.0815411116040234
293,293,GA,0.00016987759284351308,501,0.9869682716273096,0.9740836429005916
294,294,GA,0.0001215316679286648,501,0.9892024848513105,0.9787439371175425
295,295,GA,0.0024102438495530376,501,0.9509057664929109,0.9042208499029393
296,296,GA,1.383627622396684e-07,501,0.9996283887794133,0.9992552790017356
297,297,GA,0.001337240450967889,501,1.0365512718450498,1.0745501177223353
298,298,GA,0.001293440782382674,501,0.9641033836312618,0.9292745693941176
299,299,GA,0.0060631676480176954,501,0.9221337804095093,0.8503446713156833
0,0,ES,6.444376238744414e-09,48,0.9999510297169779,0.9999084228756848
1,1,ES,9.423381244235465e-09,50,1.0000557391040164,1.000103533652628
2,2,ES,9.863948089486198e-09,49,1.000097147685196,1.00019636945174
3,3,ES,8.93740407204618e-09,54,1.0000381525610593,1.0000676568458582
4,4,ES,7.949495418405806e-09,33,1.000038642498407,1.0000853215710985
5,5,ES,1.111239305462862e-11,43,0.9999967463724031,0.9999935653019646
6,6,ES,2.796118590332538e-09,58,1.0000431808337362,1.0000894156365574
7,7,ES,1.699978434884852e-09,46,0.9999644412025894,0.9999267966852716
8,8,ES,9.309981355736306e-09,57,0.9999151604988274,0.9998349241070535
9,9,ES,3.1758605510280453e-09,50,0.9999437386633749,0.999887804876924
10,10,ES,3.141452963481327e-10,52,0.9999890061211326,0.9999794026146323
11,11,ES,5.641375233764012e-09,56,0.999984322832153,0.9999613004341644
12,12,ES,3.5962181657566033e-09,52,0.9999610399461507,0.999917522537114
13,13,ES,2.397087456849526e-09,44,1.0000489012711369,1.000097565076608
14,14,ES,8.272853857935279e-09,58,0.9999095315158488,0.99981813149696
15,15,ES,1.651650874448321e-09,48,0.9999625606654743,0.999926703704204
16,16,ES,4.788328613210793e-09,47,1.0000342117102994,1.0000624097032673
17,17,ES,9.888389901475258e-09,59,0.9999119593907071,0.9998193035021534
18,18,ES,5.579489452343399e-09,47,0.9999550389896428,0.9999041151059759
19,19,ES,5.557794608859623e-09,43,1.0000742824109794,1.000149202146989
20,20,ES,9.199938334761623e-09,47,1.0000152755509244,1.0000400205462876
21,21,ES,3.682055821415969e-09,43,1.000031836916107,1.0000688405660765
22,22,ES,6.421141314358983e-09,52,0.9999226381050736,0.9998431934668618
23,23,ES,1.2948588653050955e-09,52,0.9999915672352854,0.9999866327517168
24,24,ES,9.922019702157458e-09,47,0.9999231627038393,0.999852670120386
25,25,ES,8.555452526231173e-09,51,1.0000827381224626,1.0001696181305675
26,26,ES,8.876306255787939e-09,44,1.0000941904722598,1.0001886010316876
27,27,ES,9.658139400285918e-09,39,0.9999504266956006,0.9999093414994792
28,28,ES,6.443561130727519e-10,51,0.9999747131794992,0.9999496490979946
29,29,ES,2.3264661908584653e-09,53,1.0000468305502912,1.0000948181345821
30,30,ES,1.4526453782038828e-09,44,1.0000372177543544,1.0000752583811738
31,31,ES,8.753694448213134e-10,48,0.9999766386396237,0.9999550933587683
32,32,ES,9.32942742827025e-10,38,0.9999711361618618,0.9999432722644004
33,33,ES,7.34312539924683e-09,46,1.0000198009299675,1.0000479395468798
34,34,ES,1.192280996083148e-09,44,0.9999767785315354,0.9999510021289688
35,35,ES,6.543077499012603e-09,36,1.0000042253279733,1.0000003727878746
36,36,ES,8.104023499645666e-09,49,0.9999161508752239,0.9998290325824514
37,37,ES,8.498541463085613e-10,53,0.9999865586532023,0.9999757043468359
38,38,ES,8.449430796876262e-09,48,1.0000628298125491,1.0001189539933735
39,39,ES,8.225446079133731e-09,47,1.0000495055019272,1.0001066125673328
40,40,ES,4.283434248628025e-09,53,0.999950967925471,0.9998976031773292
41,41,ES,5.191914935259789e-09,41,0.9999926854343658,0.999978202650431
42,42,ES,3.874661342461311e-09,44,1.0000580304857454,1.0001138123974955
43,43,ES,1.9164030648406925e-09,43,0.9999601253254078,0.9999184455493789
44,44,ES,5.931435094056026e-09,42,1.000047978467721,1.0001019837719873
45,45,ES,8.068139646415786e-09,52,0.999948750454508,0.999904880271757
46,46,ES,2.0450389591944362e-09,49,1.0000005413082387,1.0000056045034835
47,47,ES,3.424919746588571e-09,38,0.9999631156712124,0.9999307763424291
48,48,ES,4.258749005109726e-09,46,1.0000093659287943,1.0000122735953785
49,49,ES,2.4814192688656655e-09,48,0.9999506004113932,0.9999005621709568
50,50,ES,4.675953191118012e-09,49,0.9999766581005646,0.9999468893756543
51,51,ES,4.945298658200049e-09,53,0.9999318124451234,0.9998619097839401
52,52,ES,6.451635159662939e-10,46,1.0000084632374389,1.000014531682984
53,53,ES,5.016269048669126e-09,54,1.0000066534045935,1.0000062556115386
54,54,ES,7.055059960686004e-10,40,1.000001162714443,1.0000049790204306
55,55,ES,4.821242515752536e-09,50,0.9999326986151194,0.9998636936434753
56,56,ES,2.974740543281596e-09,51,0.9999764866399646,0.9999480525906439
57,57,ES,5.652441210942644e-09,50,0.9999268683339672,0.9998554861510155
58,58,ES,7.474993619739346e-09,48,0.999949581172708,0.9998921414015347
59,59,ES,4.006592893991467e-09,40,1.0000240860354248,1.0000540262445765
60,60,ES,4.362830550617792e-09,47,0.9999852862759088,0.9999641335627127
61,61,ES,5.590426329815247e-09,52,1.0000746622645036,1.0001497297606767
62,62,ES,8.878851750128755e-09,42,0.9999059248175598,0.9998113226513397
63,63,ES,9.350839902428878e-09,50,1.0000311348706141,1.00005311567935
64,64,ES,4.504731988027222e-09,48,1.000020484578644,1.0000473610665803
65,65,ES,2.8541452172532412e-09,38,0.9999475251574931,0.9998940503915729
66,66,ES,5.2019999940079856e-09,36,1.0000051488076969,1.0000174917295968
67,67,ES,6.168827379828768e-09,39,0.9999228474585845,0.9998471716270836
68,68,ES,4.865307634055406e-09,52,0.9999440256033848,0.999883892399781
69,69,ES,7.548948474612607e-09,53,0.99995348204113,0.9998996279711944
70,70,ES,4.984940646653959e-09,54,1.0000692303432401,1.0001398514815627
71,71,ES,7.807057224263446e-10,54,0.9999726472803502,0.9999458656986523
72,72,ES,5.825002513099048e-09,50,1.0000184817229436,1.0000295587699528
73,73,ES,3.203172374039642e-09,57,0.9999792360356109,0.9999637375096355
74,74,ES,8.761604590225987e-09,47,0.9999513288923891,0.9999106556072845
75,75,ES,7.106169153780829e-09,54,0.9999982369491852,1.0000049018673103
76,76,ES,2.2380744199401448e-10,47,0.9999859380552292,0.9999723868877816
77,77,ES,4.207237620143499e-09,46,1.0000531416703125,1.000102567024309
78,78,ES,7.505610599851276e-09,50,0.9999162114450838,0.9998302274378409
79,79,ES,9.186507992450526e-09,58,0.999970057870627,0.9999310117067688
80,80,ES,8.505295979580884e-10,52,0.9999998581955052,1.0000026327406142
81,81,ES,9.611324654472054e-10,54,1.000024539363929,1.0000471847269576
82,82,ES,1.2643066801089854e-10,48,0.9999890867431338,0.9999784443726577
83,83,ES,4.566090042439747e-09,41,1.0000660660669425,1.0001335555294104
84,84,ES,7.675542751508259e-09,63,0.9999308156990676,0.9998562611727366
85,85,ES,1.1574158579920518e-09,44,0.99997576278332,0.9999491387429627
86,86,ES,4.222231393841419e-09,56,1.0000037447131287,1.000013976510896
87,87,ES,9.733527563655224e-09,56,1.0000446258989866,1.000080454893659
88,88,ES,7.524355754208707e-09,48,0.9999939469742277,0.999979240825768
89,89,ES,5.727279332633575e-09,49,0.9999255165362793,0.9998496988704996
90,90,ES,5.296566259379489e-09,52,0.9999360402870882,0.9998755570149224
91,91,ES,5.502229032573238e-09,45,0.9999841492320094,0.999961052349151
92,92,ES,5.593447725311132e-09,27,1.0000617827408205,1.0001277839644074
93,93,ES,7.048198619379328e-09,51,0.9999330711333587,0.999861078486697
94,94,ES,2.3779950341825993e-09,55,0.9999887755915137,0.999972805776707
95,95,ES,8.02502957056998e-09,39,1.0000653614545363,1.000136853280956
96,96,ES,2.5386660187282366e-09,49,1.000037609155276,1.0000718667897819
97,97,ES,6.243589784487809e-09,48,0.9999606784691665,0.9999282122477137
98,98,ES,9.900692004942753e-09,49,0.9999196108889551,0.9998333645530576
99,99,ES,1.1150903336236174e-09,49,1.0000245642978323,1.000046867152196
100,100,ES,3.075011931496701e-09,47,0.9999548651590786,0.9999129539357718
101,101,ES,9.550964915341578e-10,65,0.9999765037429478,0.9999550155797402
102,102,ES,4.142073789466416e-09,59,0.9999394656608609,0.9998767494253888
103,103,ES,4.296228919993079e-09,47,0.9999782051149221,0.9999502291096751
104,104,ES,5.885447112815279e-09,55,1.0000556022700147,1.0001164933053757
105,105,ES,5.735495060995898e-09,51,1.0000121286530117,1.0000317330071788
106,106,ES,5.219732930517073e-09,47,1.0000105605595737,1.0000282684031991
107,107,ES,9.986865513201705e-10,58,0.9999686353169697,0.9999368850532026
108,108,ES,5.204615426033771e-10,50,0.9999819770536077,0.9999653531276699
109,109,ES,7.211272838772831e-09,60,1.0000474770681496,1.0001019971295644
110,110,ES,1.4731312931588921e-09,50,1.0000251326924627,1.0000531668424304
111,111,ES,7.420513402545468e-09,56,0.9999226142108093,0.9998490185257082
112,112,ES,4.587035159193432e-09,54,0.9999713462756964,0.9999488301462087
113,113,ES,2.241333970647169e-09,56,0.9999736276654903,0.99995118773596
114,114,ES,4.336118492276345e-09,39,1.0000225670351854,1.0000513207314468
115,115,ES,4.893269660303667e-10,51,0.9999936122419044,0.9999851066872424
116,116,ES,8.588491644054171e-10,42,0.9999984089040022,0.9999997441009828
117,117,ES,9.618834227084241e-09,36,0.9999372008292935,0.9998819389272101
118,118,ES,6.994979368313381e-09,46,1.0000831661560627,1.0001654539612383
119,119,ES,6.076838031166436e-09,50,1.0000779540757188,1.0001559152770887
120,120,ES,1.8104933579819429e-09,43,1.0000296549281067,1.0000562593775748
121,121,ES,5.238569028263877e-09,42,0.9999587734489382,0.9999234974969964
122,122,ES,7.629888585755935e-09,35,1.0000705811317576,1.000146313304311
123,123,ES,8.742393804521586e-09,52,0.9999195580343879,0.9998343565309016
124,124,ES,1.8716586059865068e-09,48,1.0000432534655055,1.0000865980390714
125,125,ES,9.231957550486786e-10,46,1.000008387136334,1.0000196947054882
126,126,ES,3.5439563669500585e-09,43,1.000032207709458,1.0000694230716947
127,127,ES,7.628504800411872e-09,55,1.0000662985684026,1.0001382874839655
128,128,ES,2.717071418224306e-09,44,0.9999679893409544,0.9999318658408597
129,129,ES,9.067801539814817e-09,50,0.9999206232391004,0.9998465131318713
130,130,ES,6.42848294488599e-09,34,0.9999264983875003,0.9998497990604044
131,131,ES,6.437863684846122e-09,41,0.9999202419229711,0.9998396154911477
132,132,ES,1.962859885126202e-09,48,0.9999887856314836,0.9999818575266458
133,133,ES,4.3154304208581375e-09,36,1.0000484153198343,1.0000923929530519
134,134,ES,2.9706395133090915e-09,38,1.0000542492389228,1.0001090273446755
135,135,ES,2.1351066961313845e-09,41,0.9999796180496726,0.9999633834206
136,136,ES,2.5624079947100566e-09,38,1.0000146579397824,1.0000244709393182
137,137,ES,3.2847726791366434e-09,45,0.9999626204937466,0.9999295869735291
138,138,ES,9.920916808106673e-09,44,1.0000894799874185,1.000183343194254
139,139,ES,3.3488900017884605e-11,46,0.999994315336803,0.9999887390343275
140,140,ES,8.687567740833702e-09,49,1.00006081036379,1.0001286881832598
141,141,ES,8.205560817514416e-09,46,0.9999902129524845,0.999989431429406
142,142,ES,5.117758262430808e-09,44,0.9999284635876624,0.9998568775230563
143,143,ES,7.469471049038354e-09,60,1.0000722414268328,1.0001492321712429
144,144,ES,8.787659000970206e-09,44,1.0000629813766002,1.0001329100657355
145,145,ES,6.096036901154455e-09,48,0.9999244403181878,0.9998508529960565
146,146,ES,9.993160348208856e-11,60,1.0000097070662355,1.0000196530669916
147,147,ES,1.1059360134855516e-09,38,0.9999878133291944,0.9999725325847589
148,148,ES,9.863089223482346e-09,57,1.0000956402429968,1.0001939655126115
149,149,ES,2.7135401917620042e-09,48,1.0000241337697704,1.0000436517366529
150,150,ES,7.12503171239454e-09,41,0.9999895867753027,0.999970797146363
151,151,ES,3.757118026200769e-09,53,1.000060197379568,1.0001192434217383
152,152,ES,6.967114373145961e-09,37,1.0000822574859127,1.0001659388492106
153,153,ES,5.1740757015121075e-09,46,1.0000711253090995,1.0001411820564656
154,154,ES,7.302091298419062e-09,46,1.0000594814662864,1.000125101653147
155,155,ES,3.556273775169914e-09,56,1.0000566973807412,1.000115246437036
156,156,ES,5.396964556520739e-09,43,1.000020935434925,1.0000348295241916
157,157,ES,2.154365772632858e-09,43,0.999953925216768,0.999908413627921
158,158,ES,8.887884333318515e-09,50,1.000030990021419,1.0000708846557878
159,159,ES,6.98826031195909e-09,31,1.0000709736557452,1.0001463693618835
160,160,ES,9.738806878433224e-09,47,0.9999391793160066,0.9998861338505036
161,161,ES,1.8986932514085054e-11,53,1.0000038733887837,1.0000079463869553
162,162,ES,9.10796954316159e-09,47,1.000078459139814,1.0001514910820593
163,163,ES,4.622776442875002e-09,55,1.0000658955469415,1.000130120463461
164,164,ES,5.450852259484064e-10,55,0.9999884835758922,0.9999789981886488
165,165,ES,4.565811047920804e-09,50,0.9999786835258286,0.999950955471289
166,166,ES,8.079695307124262e-09,48,1.0000729207923713,1.0001511026165482
167,167,ES,5.565295328247532e-09,45,1.0000359802586538,1.000065426740108
168,168,ES,6.791565123838078e-09,54,1.0000037445564665,1.0000157217106442
169,169,ES,1.9279433423443666e-09,36,0.9999605733277089,0.9999192156446048
170,170,ES,7.581723609697995e-09,45,1.0000869455953678,1.0001743697816494
171,171,ES,7.656305626485813e-09,41,0.9999158958541705,0.9998293846603088
172,172,ES,4.557061376839016e-09,45,0.9999328708470718,0.999865033892921
173,173,ES,6.921808041682724e-09,58,1.0000831754506971,1.0001661667058923
174,174,ES,2.8738256033409805e-09,38,1.0000306734222912,1.0000657443372358
175,175,ES,2.2896997956402595e-10,51,0.9999877248879111,0.9999745651010784
176,176,ES,7.541719923954948e-10,51,0.999990931343341,0.9999844549329969
177,177,ES,2.378098475068789e-09,46,1.000044216224736,1.0000904911591386
178,178,ES,9.868875948976705e-09,37,0.9999593506272756,0.9999277674005357
179,179,ES,7.074990262433682e-09,54,1.00000312142638,1.000014648364844
180,180,ES,4.022279075678306e-09,42,1.0000574857950326,1.0001176538169374
181,181,ES,6.21573381250925e-10,43,1.0000120186064707,1.0000218530348852
182,182,ES,5.002450394124113e-09,53,1.0000029748608616,0.9999988831892713
183,183,ES,2.6160860027296673e-09,48,1.0000146617741483,1.0000342238840603
184,184,ES,3.5900589622445954e-09,44,1.000058959834581,1.000116856389274
185,185,ES,8.753610716120744e-10,51,0.9999807114694879,0.9999591798457074
186,186,ES,8.536045275303021e-09,47,1.0000681148144184,1.0001299921395554
187,187,ES,3.092334053642511e-09,45,1.0000540323924532,1.000106753038595
188,188,ES,1.1243276874870239e-09,39,1.000000939488524,1.0000052307611111
189,189,ES,2.101496572449499e-09,52,0.9999588099203598,0.9999196336852286
190,190,ES,4.66684761404585e-10,46,1.0000189411604297,1.000036843847576
191,191,ES,1.9882592400921813e-09,55,1.0000443363428475,1.0000881998046627
192,192,ES,3.955560010249019e-09,48,1.0000595040468114,1.0001169749006376
193,193,ES,5.440644228146559e-09,40,1.0000069323463572,1.000006521317318
194,194,ES,3.3505358120455677e-09,51,1.000041672365026,1.000079329067224
195,195,ES,1.4040917418450906e-09,55,1.0000373105230376,1.0000749690880097
196,196,ES,1.392632077355777e-09,57,0.9999957144561721,0.9999951360403543
197,197,ES,1.0936527644741777e-09,42,1.0000285787503869,1.0000554942628597
198,198,ES,2.655356669415337e-09,40,0.9999568356970294,0.9999164878613062
199,199,ES,8.908695725352397e-10,47,0.9999930774469834,0.9999832515854994
200,200,ES,6.024334285203319e-09,47,0.9999242145958118,0.9998467589076133
201,201,ES,3.2696339913986536e-10,46,1.0000034325481728,1.0000086404419337
202,202,ES,3.2309950430950823e-09,43,1.0000288639034374,1.0000528318347948
203,203,ES,2.8406604746775354e-09,48,1.000052575613736,1.0001060284361476
